item_name,grid_x,grid_y,pixel_x,pixel_y
Challenger Helm,1,24,40,960
Shield of Pogmur,2,24,80,960
Seal of Eternal Life,3,24,120,960
Lightning in a Bottle,4,24,160,960
Epiphany Skull,5,24,200,960
Helium Trap,6,24,240,960
Karma Orb,7,24,280,960
Fool's Prism,8,24,320,960
Honey Scepter Supreme,9,24,360,960
Unshuriken,10,24,400,960
NSFWakizashi,11,24,440,960
Lullaby,12,24,480,960
Recursion Mace,13,24,520,960
Paper Machete,14,24,560,960
Cheater Light Armor,15,24,600,960
Cheater Robe,16,24,640,960
Cheater Heavy Armor,17,24,680,960
Omni-Impotence Ring,18,24,720,960
Brilliance Bow,19,24,760,960
Quintessential Quiver,20,24,800,960
Luxurious Leather,21,24,840,960
Regal Ring,22,24,880,960
Sun's Judgement,23,24,920,960
Fire Blade,24,24,960,960
Comet of Calamity,25,24,1000,960
Fire Blade (shiny),26,24,1040,960
Foramite Staff,27,24,1080,960
Acidic Slasher,28,24,1120,960
Corrosion Cutter,29,24,1160,960
Foramite Staff (shiny),0,25,0,1000
Warlord Wand,1,25,40,1000
Gaseous Glaive,2,25,80,1000
Blazon Bow,3,25,120,1000
Blazon Bow (shiny),4,25,160,1000
Moonbeam Blade,5,25,200,1000
Dueling Daggers,6,25,240,1000
Snowblind Wand,7,25,280,1000
Dueling Daggers (shiny),8,25,320,1000
Alien Core Warp,9,25,360,1000
Alien Core Dark Matter,10,25,400,1000
Alien Core Power,11,25,440,1000
Alien Core Corrosion,12,25,480,1000
Piper's Pan Flute,13,25,520,1000
Mouse Trap,14,25,560,1000
Mystic Syndicate Attire,15,25,600,1000
Heavy Syndicate Attire,16,25,640,1000
Light Syndicate Attire,17,25,680,1000
Sunken Fire Opal Ring,18,25,720,1000
Faded Heart Scarab,19,25,760,1000
Fractured Hannya,20,25,800,1000
Storied Blades,21,25,840,1000
Forbidden Artifact,22,25,880,1000
Sheath of Thunderous Rites,23,25,920,1000
Storm Caller,24,25,960,1000
Corsair's Crown Jewel,25,25,1000,1000
Rusted Barrel,26,25,1040,1000
Royal Sekhem,27,25,1080,1000
Frangible Longbow,28,25,1120,1000
Gilded Chain Scythe,29,25,1160,1000
Ritual Khopesh,0,26,0,1040
Pirate's Sidearms,1,26,40,1040
Obsidian Macuahuitl,2,26,80,1040
Mystic Syndicate Attire (shiny),3,26,120,1040
Heavy Syndicate Attire (shiny),4,26,160,1040
Light Syndicate Attire (shiny),5,26,200,1040
Unstable Anomaly,6,26,240,1040
Lethargic Sentience,7,26,280,1040
Toy Knife,8,26,320,1040
Barely Attuned Magic Thingy,9,26,360,1040
Precisely Calibrated Stringstick,10,26,400,1040
Random Spell Extraction Device,11,26,440,1040
Krathana,12,26,480,1040
Silex's Hammer,13,26,520,1040
Mimicry Trap,14,26,560,1040
Arctic Bow,15,26,600,1040
Freezing Quiver,16,26,640,1040
Frimarra,17,26,680,1040
Enchanted Ice Shard,18,26,720,1040
Ring of the Northern Light,19,26,760,1040
Tome of Frigid Protection,20,26,800,1040
Ice Crown,21,26,840,1040
Candy Katana,22,26,880,1040
Sleigh Bell Staff,23,26,920,1040
Garland Bow,24,26,960,1040
Evergreen Dagger,25,26,1000,1040
Brass Chamberstick,26,26,1040,1040
Cheerful Chipper,27,26,1080,1040
Candy Katana (shiny),28,26,1120,1040
Sleigh Bell Staff (shiny),29,26,1160,1040
Garland Bow (shiny),0,27,0,1080
Evergreen Dagger (shiny),1,27,40,1080
Brass Chamberstick (shiny),2,27,80,1080
Cheerful Chipper (shiny),3,27,120,1080
Snow Branch,4,27,160,1080
Enchanted Ice Blade,5,27,200,1080
Frozen Wand,6,27,240,1080
Chicken Leg of Doom,7,27,280,1080
Esoteric Buckler,8,27,320,1080
Corrupted Cleaver,9,27,360,1080
Bow of Nightmares,10,27,400,1080
Staff of Horrific Knowledge,11,27,440,1080
Wand of Ancient Terror,12,27,480,1080
Dagger of the Terrible Talon,13,27,520,1080
Skull-Splitter Sword,14,27,560,1080
Heartfind Dagger,15,27,600,1080
Wand of Budding Romance,16,27,640,1080
Cupid's Bow,17,27,680,1080
Vinesword,18,27,720,1080
Staff of Adoration,19,27,760,1080
Diamond-Bladed Katana,20,27,800,1080
Heart Jewel Blades,21,27,840,1080
Morning Star of Sweet Miracles,22,27,880,1080
Anteros Longbow,23,27,920,1080
Lovestruck Yoyo,24,27,960,1080
Love Heart Spellblade,25,27,1000,1080
Sweetheart Taichi,26,27,1040,1080
Quiver of Dazing Love,27,27,1080,1080
Heartstruck Bow,28,27,1120,1080
Cupid's Garments,29,27,1160,1080
Ring of Unbound Love,0,28,0,1120
Heartseeker Katana,1,28,40,1120
Eternal Star,2,28,80,1120
Chocolate Armor,3,28,120,1120
Sweetener Ring,4,28,160,1120
Ever Green Skull,5,28,200,1120
Floral Corset,6,28,240,1120
Lovebite Armor,7,28,280,1120
Sweetcut Wakizashi,8,28,320,1120
Spring Rose,9,28,360,1120
Rose Brooch,10,28,400,1120
Elderfrost Heirloom,11,28,440,1120
Frozen Whisper,12,28,480,1120
Winter's Dire Kiss,13,28,520,1120
Icebreaker Maul,14,28,560,1120
Frostfall Rod,15,28,600,1120
Perennial Cranium,16,28,640,1120
Hanagasaku,17,28,680,1120
Perennial Cranium (shiny),18,28,720,1120
Gem of Tenderness,19,28,760,1120
Gem of Adoration,20,28,800,1120
Soulful Affection,21,28,840,1120
Soulful Affection (shiny),22,28,880,1120
Gem of Adoration (shiny),23,28,920,1120
Gem of Tenderness (shiny),24,28,960,1120
Heart of Gold Prism,25,28,1000,1120
Solar Flare Igniter,26,28,1040,1120
Crest of the Rising Sun,27,28,1080,1120
Bloom-Fire Scepter,28,28,1120,1120
Sovereign Cinder-Blade,29,28,1160,1120
Blade of Eternal Rebirth,0,29,0,1160
Prismatic Slasher,1,29,40,1160
Rainbow Rod,2,29,80,1160
Staff of the Saint,3,29,120,1160
Sword of the Rainbow's End,4,29,160,1160
Clover Bow,5,29,200,1160
Katana of Good Fortune,6,29,240,1160
Painbow,7,29,280,1160
Clover Star,8,29,320,1160
Incubation Mace,9,29,360,1160
Incubation Mace (shiny),10,29,400,1160
Crystal Key,11,29,440,1160
Keychain Cutlass,12,29,480,1160
Ornaments of Unity,13,29,520,1160
Eternal Echo,14,29,560,1160
Eden's Embrace,15,29,600,1160
Nightmatter Circlet,16,29,640,1160
